customer_id,name,email,plan_type,monthly_charge,signup_date,last_login_date,support_tickets,tenure_days,churned,login_data_missing
2049,Jennifer Meyer,mcneilsherry@example.org,Pro,39.99,2025-10-02,2026-04-03,0,287,0,False
1336,Tamara Richard,brian29@example.net,Premium,19.99,2026-04-18,2026-06-25,2,89,0,False
1047,William Carr,gibsonolivia@example.net,Premium,19.99,2024-11-28,2026-01-16,0,595,1,False
1106,Jacob Anderson,mark62@example.org,Pro,39.99,2024-10-15,2025-09-24,1,639,0,False
1349,Christopher Carter,wellsdarrell@example.com,Premium,19.99,2025-06-09,2026-06-03,2,402,0,False
2079,Austin Campbell,alisongarcia@example.com,Premium,19.99,2025-11-28,2026-07-03,0,230,0,False
1238,Christian Rivera,phudson@example.com,Premium,19.99,2025-08-04,2026-06-26,0,346,0,False
1213,Franklin Wright,patrick74@example.com,Premium,19.99,2025-02-11,2026-02-21,0,520,1,False
2512,Samantha Sanders,ggilmore@example.net,Basic,9.99,2024-08-13,2024-10-24,3,702,1,False
2178,Danielle Blankenship,catherineflynn@example.com,Premium,19.99,2025-02-19,2025-04-01,3,512,0,False
1793,Amy Welch,robert84@example.net,Premium,19.99,2025-12-16,2026-06-26,3,212,0,False
2096,Heather Wilson,gomezjason@example.com,Basic,9.99,2025-07-01,2026-01-10,2,380,0,False
2432,Dustin Simon,kkidd@example.com,Basic,9.99,2025-12-15,2026-03-16,2,213,0,False
2928,Julie Thompson,samanthacarr@example.net,Pro,39.99,2026-03-26,2026-04-26,4,112,1,False
2635,Jennifer Barrett,joyce21@example.org,Basic,9.99,2026-05-10,2026-06-18,0,67,0,False
2729,Jasmine Harris,barnettlisa@example.com,Pro,39.99,2026-02-11,2026-06-18,3,155,0,False
1523,Corey Sandoval,angelagrant@example.net,Premium,19.99,2024-09-26,2025-11-20,5,658,1,False
1232,Jasmine Scott,deborah75@example.org,Pro,39.99,2025-07-24,2026-05-16,5,357,1,False
1644,Hannah Smith,jamesdowns@example.org,Premium,19.99,2025-09-21,2026-06-05,2,298,0,False
2560,Jamie French,jefferygomez@example.com,Premium,19.99,2025-01-05,2025-06-15,3,557,1,False
1533,Joseph Flores,markwolfe@example.org,Pro,39.99,2024-08-19,2026-01-10,5,696,1,False
2561,Kyle Harrison,parksanna@example.net,Pro,39.99,2025-11-15,2026-03-04,1,243,0,False
1603,Michelle Sullivan,qgardner@example.org,Pro,39.99,2025-06-12,2025-08-26,3,399,1,False
2405,Marco Mcconnell,aguirrelarry@example.com,Pro,39.99,2024-09-28,2025-12-20,2,656,1,False
2074,Tonya Garcia,gabriel37@example.com,Basic,9.99,2026-03-25,2026-05-11,1,113,0,False
2469,Carrie Watkins,jaysmith@example.com,Premium,19.99,2024-10-27,2025-05-26,0,627,0,False
1060,Brian Gould,xlyons@example.com,Premium,19.99,2024-11-09,2025-11-16,0,614,0,False
2659,Douglas Chapman,forozco@example.com,Premium,19.99,2026-04-22,,1,85,1,True
1092,Jill Washington,andrea86@example.com,Premium,19.99,2026-04-28,2026-07-05,3,79,0,False
1666,Alison Butler,thomasfisher@example.net,Premium,19.99,2025-10-09,2025-12-29,1,280,0,False
1280,Danny Roberts,xcunningham@example.com,Premium,19.99,2025-08-03,2025-09-11,1,347,1,False
2784,Carol Wood,stephaniejones@example.org,Basic,9.99,2026-01-29,2026-02-27,1,168,0,False
1359,Melanie Morales,vpreston@example.net,Premium,19.99,2024-12-28,2026-02-22,0,565,0,False
2221,Kristy Martin,alexandra39@example.net,Premium,19.99,2025-03-31,2026-01-10,1,472,1,False
2544,Kylie Bailey,james58@example.net,Basic,9.99,2025-04-29,2025-08-23,2,443,1,False
1847,Sarah Knight,christina65@example.org,Basic,9.99,2024-09-26,2026-04-25,4,658,1,False
2424,Jessica Thomas,bateswilliam@example.org,Basic,9.99,2026-01-03,2026-05-23,1,194,1,False
1110,Lauren Carson,daniel37@example.org,Pro,39.99,2025-09-21,2026-06-29,1,298,0,False
1042,Renee Mcdaniel,michaeljones@example.net,Pro,39.99,2026-04-20,2026-06-13,3,87,0,False
1125,Patrick Watson,angelawillis@example.net,Pro,39.99,2025-08-12,2026-03-26,2,338,1,False
1204,Dwayne Klein,sandra47@example.org,Premium,19.99,2024-12-03,,2,590,0,True
1052,Cynthia Rogers,taylorjesse@example.net,Basic,9.99,2024-10-29,2025-03-11,0,625,0,False
1545,Anita Gonzalez,tcastro@example.org,Basic,9.99,2024-08-11,2026-05-22,3,704,1,False
1068,Cynthia Alvarez,bwest@example.org,Basic,9.99,2025-02-05,2025-09-05,0,526,1,False
2176,Crystal Edwards,steelesean@example.com,Basic,9.99,2025-03-25,2025-09-09,2,478,1,False
2600,Ricardo Robertson,sobrien@example.com,Pro,39.99,2024-08-06,2026-04-02,0,709,1,False
1183,Anna Davidson,georgeweber@example.net,Premium,19.99,2025-03-08,2026-06-08,0,495,0,False
1137,Robert Montgomery,christopher13@example.com,Pro,39.99,2025-08-31,2026-02-14,0,319,1,False
1899,Michael Ball,lboyd@example.com,Pro,39.99,2025-09-28,2025-10-16,1,291,0,False
1796,Natalie Martinez,jason88@example.com,Pro,39.99,2025-07-14,2026-04-17,0,367,1,False
1132,Karla Ramos,jason81@example.com,Premium,19.99,2025-05-11,2025-09-10,0,431,1,False
1080,Samantha Morse,smartinez@example.com,Premium,19.99,2025-11-16,2026-07-02,0,242,0,False
2641,Jason Wong,hsmith@example.com,Premium,19.99,2025-09-01,2026-04-26,1,318,1,False
2593,Jessica Briggs,robertgood@example.com,Pro,39.99,2026-05-02,2026-05-10,0,75,1,False
1541,Joseph Green,jdean@example.net,Basic,9.99,2025-11-16,,0,242,1,True
2701,Samantha Carlson,nrangel@example.net,Pro,39.99,2024-12-11,2025-07-13,0,582,1,False
1983,Anthony Rodriguez,juan56@example.org,Premium,19.99,2025-02-23,2025-03-19,3,508,1,False
1165,Marvin Greer,epollard@example.net,Basic,9.99,2024-11-19,2025-02-08,0,604,1,False
1248,Benjamin Frost,whitemelissa@example.org,Basic,9.99,2026-05-19,2026-06-22,2,58,0,False
1446,Tracy Fitzgerald,ccrosby@example.org,Pro,39.99,2025-12-30,2026-02-13,1,198,1,False
2345,Brittany Pacheco,michaelbuckley@example.org,Pro,39.99,2024-08-04,2024-12-27,4,711,1,False
1858,Dr. John Perkins,clarkpatricia@example.com,Basic,9.99,2026-03-11,2026-04-30,1,127,0,False
1097,Nathan Malone,williamsonjimmy@example.net,Premium,19.99,2026-04-20,2026-07-15,0,87,0,False
2568,Christie Marquez,mejiajoseph@example.org,Basic,9.99,2025-07-23,2026-04-27,2,358,1,False
1737,Jason Randall,gmcdowell@example.org,Basic,9.99,2025-11-15,2026-03-18,1,243,0,False
2298,Jerry Scott,brooke22@example.net,Premium,19.99,2025-02-01,2025-05-29,0,530,0,False
1102,Joyce Turner,gcastaneda@example.org,Premium,19.99,2025-04-07,2025-09-20,1,465,1,False
1434,Elizabeth Walters,erica50@example.net,Basic,9.99,2026-03-19,2026-04-04,2,119,1,False
1074,Austin Vasquez,hernandezlisa@example.com,Basic,9.99,2024-09-12,2025-02-25,2,672,0,False
2854,Margaret White,dyersara@example.net,Basic,9.99,2025-10-05,2026-05-30,2,284,0,False
2242,Kylie Ford,hardinian@example.org,Pro,39.99,2024-11-21,2025-11-11,1,602,0,False
1918,Kevin Huerta,clarklatoya@example.com,Basic,9.99,2025-09-10,2026-07-11,0,309,0,False
2770,Jesse Murphy,james32@example.com,Pro,39.99,2025-09-21,2025-11-23,3,298,1,False
2728,Samuel Hamilton,ysolomon@example.org,Pro,39.99,2026-06-13,2026-06-16,1,33,0,False
2674,Ann Hernandez,ujones@example.net,Premium,19.99,2025-08-01,2026-04-15,2,349,1,False
1762,Barbara Henry,tfitzgerald@example.net,Pro,39.99,2025-09-10,2025-12-29,3,309,1,False
1989,Shawn Castaneda,patricia71@example.com,Pro,39.99,2024-08-31,2025-06-13,1,684,1,False
1388,Christine Jennings,turnerdorothy@example.net,Premium,19.99,2025-07-14,2026-02-27,1,367,1,False
1235,David Munoz,randyallen@example.com,Pro,39.99,2026-01-08,2026-03-20,3,189,1,False
2559,Jordan Hughes,xobrien@example.org,Basic,9.99,2025-11-19,2026-04-11,3,239,1,False
1267,Tracie Jordan,garciajeffrey@example.net,Pro,39.99,2025-07-13,2026-02-11,0,368,0,False
2489,Debbie Allen,williamsmegan@example.org,Premium,19.99,2025-06-15,2025-07-01,1,396,0,False
1117,Daniel Kane,kim90@example.com,Basic,9.99,2026-03-07,2026-03-25,0,131,1,False
2660,Anna Wright,bradleybarker@example.net,Premium,19.99,2024-11-08,2026-02-16,0,615,0,False
1673,Katie Holland,thomas49@example.net,Basic,9.99,2024-10-25,2025-10-15,3,629,1,False
1249,Michelle Sanders,evansanne@example.net,Pro,39.99,2026-02-19,2026-04-17,0,147,1,False
2503,Melissa Nelson,warnertimothy@example.net,Basic,9.99,2025-11-11,2026-01-03,2,247,0,False
1094,Matthew Hoover,tylerjohnson@example.net,Basic,9.99,2026-05-21,2026-06-08,4,56,0,False
1033,Mark Calderon,smithkellie@example.net,Basic,9.99,2026-05-31,2026-06-07,1,46,0,False
2956,Benjamin Brown,khudson@example.org,Basic,9.99,2025-10-08,2026-01-27,2,281,1,False
1448,Kelly Gallegos,beth92@example.com,Pro,39.99,2025-10-15,2026-01-23,1,274,0,False
1716,Jose Fisher,dominguezbrianna@example.com,Basic,9.99,2025-04-05,2025-10-04,1,467,0,False
2307,Michael Bryant,krausejoseph@example.com,Basic,9.99,2024-09-16,2025-01-20,1,668,1,False
2898,Manuel Cole,smithgina@example.net,Basic,9.99,2025-10-26,2025-12-28,1,263,1,False
1000,Allison Hill,donaldgarcia@example.net,Pro,39.99,2026-03-31,,2,107,1,True
2421,Tina Espinoza,smitchell@example.com,Basic,9.99,2026-03-05,,0,133,0,True
2101,Aaron Lopez,sstevenson@example.org,Basic,9.99,2024-11-11,2026-01-02,0,612,0,False
2108,Jessica Clark,leestephanie@example.net,Pro,39.99,2024-09-28,2025-03-26,4,656,1,False
1082,Sara Johnston,keyemily@example.com,Basic,9.99,2025-08-22,2026-04-29,2,328,0,False
2331,Cheryl Jones,dmeyers@example.com,Premium,19.99,2026-03-29,2026-07-15,3,109,0,False
1676,Diana Johnson,frhodes@example.net,Premium,19.99,2025-04-17,2025-11-26,3,455,1,False
2501,Andrew Wilson,joseconrad@example.org,Basic,9.99,2024-10-07,2025-11-22,1,647,1,False
2046,Carmen Bailey,iolson@example.net,Pro,39.99,2026-01-14,2026-07-09,0,183,0,False
1770,Rhonda Clark,burgesscassandra@example.net,Premium,19.99,2024-09-27,2025-09-13,0,657,1,False
2962,Michaela Hernandez,kylechase@example.org,Premium,19.99,2024-07-25,,0,721,0,True
2766,Scott Ayers,castropeter@example.com,Basic,9.99,2024-08-01,2025-11-05,5,714,1,False
2541,Robert Stark,mary95@example.com,Pro,39.99,2026-03-05,2026-05-06,1,133,1,False
1404,Anthony Walker,xrivera@example.net,Pro,39.99,2025-09-07,2026-04-18,0,312,0,False
2787,Mitchell Ford,patelkatie@example.com,Premium,19.99,2025-07-13,2025-08-14,1,368,0,False
2342,Rhonda Liu,beanjoshua@example.net,Premium,19.99,2026-04-04,2026-04-08,1,103,0,False
2384,Kimberly Sanders,gonzalezchristopher@example.net,Premium,19.99,2026-04-16,2026-06-15,1,91,0,False
1104,Natasha Wall,kimberly39@example.com,Premium,19.99,2024-12-15,2025-04-03,3,578,1,False
1688,Heidi Ferguson,madeline02@example.net,Basic,9.99,2025-01-27,2026-03-19,0,535,1,False
2756,Mary Johnson,xhill@example.org,Basic,9.99,2026-05-20,2026-05-23,0,57,1,False
1826,Justin Horton,ifarmer@example.org,Basic,9.99,2026-01-17,2026-05-13,0,180,0,False
2240,Philip Hernandez,christopher70@example.com,Pro,39.99,2025-09-13,2026-04-11,3,306,1,False
1062,Miguel Jones,curtisbarton@example.net,Pro,39.99,2025-09-08,2025-10-15,0,311,1,False
1852,Brian Decker,nicholascobb@example.org,Pro,39.99,2025-03-08,2025-06-20,0,495,0,False
2815,Alan Davis DVM,thomasjames@example.com,Premium,19.99,2025-08-03,2026-02-06,1,347,0,False
1223,Michael Stanley,desireebailey@example.org,Basic,9.99,2026-06-09,2026-06-23,3,37,1,False
1145,Miguel Wagner,benjaminzimmerman@example.com,Premium,19.99,2025-07-16,2026-02-23,0,365,0,False
2088,Michael Conner,knelson@example.org,Pro,39.99,2025-08-27,2025-10-04,2,323,1,False
1373,Lauren Cooley,matthewreeves@example.net,Basic,9.99,2025-07-24,2026-04-30,3,357,1,False
2509,Gregory Carter,alowe@example.com,Basic,9.99,2026-05-18,2026-05-23,3,59,1,False
2142,Steven Castaneda,gonzalescolleen@example.org,Pro,39.99,2025-08-17,2025-09-28,0,333,0,False
2891,Raymond Duran,elizabethnewman@example.net,Pro,39.99,2025-12-16,2026-03-29,1,212,1,False
2547,Richard Greer,paigepacheco@example.com,Premium,19.99,2025-01-02,2025-09-30,0,560,1,False
2655,Lori Santiago,cody79@example.org,Premium,19.99,2026-03-30,2026-05-04,2,108,1,False
2313,Jeremiah Rowland,tonyflores@example.net,Pro,39.99,2025-06-09,2025-08-13,1,402,0,False
1009,Justin Baker,zhurst@example.com,Pro,39.99,2024-12-15,2026-07-14,1,578,0,False
1449,Sara Black,okaufman@example.net,Pro,39.99,2025-04-25,2026-04-25,0,447,0,False
1708,Mary Meyer,msparks@example.com,Premium,19.99,2025-10-21,2026-03-01,3,268,1,False
1255,Jeffrey Hawkins,fgarcia@example.com,Basic,9.99,2025-08-06,2026-02-27,1,344,0,False
1882,Megan Murray,julie36@example.org,Pro,39.99,2024-07-22,2024-10-13,2,724,1,False
1389,Jennifer Roach,campbellkristen@example.com,Pro,39.99,2024-12-01,2025-03-29,2,592,1,False
1908,Nicole Bailey,xreid@example.net,Basic,9.99,2024-08-24,2025-05-17,3,691,0,False
1924,Angela Patterson,shatfield@example.org,Premium,19.99,2025-12-10,2026-02-12,2,218,1,False
2896,Jennifer Wells,willie16@example.com,Pro,39.99,2026-06-07,2026-06-17,0,39,0,False
1460,Rachel James,colemanjonathan@example.org,Premium,19.99,2026-04-13,2026-04-20,1,94,1,False
2789,Chad Moore,nguyenchristine@example.net,Basic,9.99,2026-02-06,2026-06-22,2,160,0,False
2168,Shannon Riley,tranjeremy@example.net,Pro,39.99,2026-06-09,2026-07-15,0,37,1,False
1958,Brent Petty,nicholasgarcia@example.org,Basic,9.99,2024-11-15,2026-01-31,1,608,0,False
1501,Dennis Henderson,zacharymarsh@example.net,Premium,19.99,2026-01-31,2026-05-24,2,166,1,False
1739,Brandy Morales,lee11@example.org,Pro,39.99,2025-01-05,2026-02-06,1,557,0,False
2916,James Stevens,riceamber@example.net,Premium,19.99,2025-08-07,2026-06-10,1,343,0,False
1868,Gina Barnes,sfarmer@example.net,Basic,9.99,2025-02-09,,1,522,0,True
1731,Brian Lewis,scott49@example.org,Premium,19.99,2025-06-23,2025-11-15,0,388,0,False
1539,Michael Moore,rodriguezbrian@example.net,Pro,39.99,2026-04-24,2026-07-05,0,83,1,False
2201,Sharon Burke,anthonyadams@example.org,Premium,19.99,2026-03-29,2026-06-22,0,109,0,False
1697,Tracey Jackson,beltrancorey@example.org,Premium,19.99,2026-04-20,2026-07-03,2,87,0,False
2453,Gabriela Pratt,vrussell@example.org,Pro,39.99,2026-05-06,2026-06-26,2,71,0,False
2423,John Rodriguez,whitakerjack@example.net,Premium,19.99,2026-01-30,2026-03-11,2,167,1,False
2145,Emily Montgomery,aguilarsharon@example.com,Pro,39.99,2025-10-15,2025-10-23,2,274,1,False
2031,Christian Ford,cisnerosjesse@example.org,Basic,9.99,2026-01-31,2026-05-19,3,166,1,False
1372,Mary Becker,rioswhitney@example.com,Pro,39.99,2026-04-10,2026-05-19,2,97,1,False
1667,Shane Hall,robert55@example.com,Pro,39.99,2025-09-03,2026-04-11,4,316,1,False
2578,Charles Bowman,phillipsbrian@example.com,Pro,39.99,2026-04-12,2026-07-05,1,95,0,False
1357,Charles Matthews,buckleyanna@example.org,Basic,9.99,2026-01-16,2026-06-22,1,181,0,False
1967,Haley Gamble,lawsontami@example.net,Premium,19.99,2026-04-27,2026-06-27,4,80,0,False
1783,David Hawkins DVM,nicole52@example.org,Pro,39.99,2026-02-14,2026-06-29,0,152,0,False
1735,Jenna Spence,kevin34@example.org,Premium,19.99,2026-03-08,2026-03-28,1,130,0,False
2035,Edward Jones,michael12@example.net,Premium,19.99,2026-01-06,2026-02-24,0,191,0,False
1970,Aaron Welch,trobinson@example.net,Basic,9.99,2025-07-10,2026-06-06,0,371,0,False
2936,Kurt Ramirez,amiranda@example.net,Premium,19.99,2024-09-14,2025-11-06,2,670,0,False
2645,Sheila Nguyen,hgray@example.net,Premium,19.99,2025-01-23,2026-01-15,1,539,1,False
2827,Anthony Marquez,christopher04@example.com,Pro,39.99,2026-05-24,2026-07-13,1,53,0,False
2576,Sean Gibbs,deborahturner@example.org,Basic,9.99,2024-10-22,2026-05-14,3,632,1,False
2394,Amy Gomez,ashley09@example.com,Premium,19.99,2025-05-12,,0,430,1,True
2543,Amy Soto,nancy98@example.org,Pro,39.99,2025-02-19,2026-05-28,1,512,1,False
2704,Robert Moore,catherinewagner@example.org,Premium,19.99,2024-12-30,2025-06-02,3,563,0,False
2252,James Flowers,jennifer95@example.com,Premium,19.99,2025-11-01,2026-01-17,2,257,1,False
2752,Beth Sellers,lauren93@example.net,Pro,39.99,2026-02-24,2026-04-26,3,142,1,False
2774,John Nelson,jimmypalmer@example.net,Premium,19.99,2026-03-06,2026-04-20,1,132,0,False
2236,Lynn Henry DDS,johnsonanthony@example.net,Basic,9.99,2024-10-30,2026-02-01,0,624,0,False
1885,Caroline Powers,byrderic@example.com,Basic,9.99,2024-11-16,2026-01-23,2,607,0,False
1079,Brian Walker,rebekahserrano@example.org,Basic,9.99,2024-08-25,2026-02-22,1,690,1,False
2172,Susan Johnson,lindseydixon@example.net,Premium,19.99,2025-07-05,2026-02-08,0,376,1,False
1814,Timothy Morgan Jr.,heathlogan@example.com,Pro,39.99,2024-09-16,2026-07-02,0,668,0,False
2328,Rebecca Decker,durhamwilliam@example.org,Basic,9.99,2025-08-15,2026-07-14,0,335,0,False
1671,Daniel Mann,tiffany25@example.com,Premium,19.99,2025-07-27,2025-09-22,1,354,1,False
1057,Joel Williams,dmurphy@example.com,Basic,9.99,2025-03-08,2026-05-17,0,495,0,False
1133,Katelyn Estrada,walkertracey@example.org,Basic,9.99,2024-07-20,2025-02-23,1,726,0,False
2140,Anne Johnson,patriciaward@example.com,Premium,19.99,2025-08-16,2026-05-31,0,334,1,False
1933,Matthew Garza,fosteramanda@example.com,Pro,39.99,2025-02-21,2026-04-13,0,510,1,False
2742,Susan Figueroa,kcontreras@example.org,Basic,9.99,2024-09-05,2026-03-25,2,679,0,False
1823,Christopher Ferguson,turnerrandall@example.org,Premium,19.99,2026-02-16,2026-06-04,0,150,0,False
2214,Charles Soto,davisgary@example.com,Basic,9.99,2025-09-03,2025-09-29,0,316,0,False
1504,Brian Adams,oacosta@example.org,Premium,19.99,2024-10-28,2025-09-01,3,626,1,False
2938,Amanda Cook,michaelhoffman@example.net,Pro,39.99,2025-04-23,2026-02-24,0,449,1,False
1347,Daniel Lee,donna43@example.org,Premium,19.99,2024-08-18,2025-09-20,2,697,1,False
1386,Michael Conner,qmcdowell@example.net,Basic,9.99,2025-09-24,2026-03-18,1,295,1,False
2024,Beth Lewis,robinsonisaiah@example.net,Premium,19.99,2026-05-29,2026-06-27,1,48,0,False
1894,Vanessa Estrada,rogerscharlotte@example.net,Pro,39.99,2025-05-25,2025-12-24,2,417,0,False
1828,Christopher Tate,martinezmitchell@example.org,Premium,19.99,2025-05-22,2025-08-23,2,420,1,False
2961,James Mitchell,lmedina@example.net,Pro,39.99,2024-08-26,2025-01-01,0,689,0,False
1475,Crystal Stewart,zachary04@example.org,Basic,9.99,2025-02-01,,2,530,0,True
2927,Colleen Padilla,robert07@example.org,Basic,9.99,2024-12-09,2025-02-26,1,584,1,False
2444,Jennifer Hoffman,rgraves@example.net,Premium,19.99,2026-02-28,2026-04-03,0,138,0,False
1652,Stephen Munoz,belindatran@example.org,Basic,9.99,2024-09-13,2026-04-11,2,671,1,False
1172,Robert Shelton,thomascathy@example.com,Pro,39.99,2024-08-08,2024-09-24,0,707,1,False
2149,Eric Horn,andrewbrown@example.org,Premium,19.99,2025-07-23,2026-05-26,0,358,0,False
1038,Andrew Ruiz,lisastevens@example.com,Basic,9.99,2026-02-09,2026-06-25,1,157,0,False
1713,Erica Johnson,andersonmichael@example.net,Premium,19.99,2025-08-27,2026-05-01,1,323,1,False
1090,Mr. Jesus Thomas,sandraromero@example.org,Premium,19.99,2026-03-11,2026-04-15,1,127,0,False
2205,Felicia Gomez,penaapril@example.com,Premium,19.99,2025-07-24,2026-07-10,1,357,0,False
1875,Mary Moore,briana87@example.com,Premium,19.99,2024-12-03,2026-07-10,0,590,0,False
2395,Brandi Foster,scollins@example.net,Pro,39.99,2025-02-13,2025-06-13,0,518,1,False
2958,Dana Mendoza,heather23@example.net,Pro,39.99,2024-11-27,2026-04-16,2,596,1,False
2093,Michelle Rios,sloanjeffery@example.com,Basic,9.99,2025-04-10,2025-11-05,2,462,1,False
2155,Eric Richardson,misty38@example.com,Premium,19.99,2025-02-23,2025-11-25,3,508,0,False
2324,Erika Rowe,jholloway@example.net,Pro,39.99,2025-02-09,2025-05-24,1,522,1,False
2834,Kimberly David,hooveranna@example.net,Premium,19.99,2026-03-07,2026-05-28,0,131,0,False
1499,Thomas Arroyo,xevans@example.com,Pro,39.99,2026-01-24,2026-05-07,0,173,1,False
1338,Morgan Kim,lbanks@example.net,Basic,9.99,2026-05-24,2026-06-29,3,53,0,False
2188,Dwayne Tucker,nicoleroberts@example.com,Basic,9.99,2026-06-07,2026-07-06,1,39,0,False
1028,Emily Baker,emilyevans@example.com,Premium,19.99,2026-04-26,2026-07-10,0,81,0,False
2217,Jonathan Chung II,gfletcher@example.net,Basic,9.99,2026-03-08,2026-07-15,1,130,0,False
2530,Jennifer Johnson,bgrant@example.org,Premium,19.99,2024-08-29,2025-02-25,2,686,0,False
2885,Crystal Wolf,bpeterson@example.com,Basic,9.99,2025-11-14,2026-05-10,0,244,0,False
1945,Adam Wilson,burnselizabeth@example.net,Basic,9.99,2024-12-19,2025-11-20,0,574,0,False
1169,Kathleen Jimenez,laurie61@example.com,Pro,39.99,2025-09-09,2026-05-21,1,310,0,False
2452,Alexandra Berry,oscar76@example.com,Basic,9.99,2024-08-09,2025-11-26,2,706,1,False
2197,Justin Clark,benjaminwatts@example.net,Basic,9.99,2025-04-07,2026-01-03,2,465,1,False
2253,Sherry Hines,fisherkim@example.net,Pro,39.99,2025-04-21,2025-05-03,0,451,0,False
2446,Laurie Huerta,sarah99@example.org,Premium,19.99,2025-05-24,2025-06-01,0,418,1,False
1912,Mary Reyes,jessica11@example.net,Basic,9.99,2025-08-19,2026-05-09,0,331,1,False
1491,Darren Stewart,jennifer96@example.com,Basic,9.99,2026-03-28,2026-06-21,5,110,1,False
1953,Ronnie Bernard,brittanyramirez@example.net,Pro,39.99,2025-09-23,2025-10-15,2,296,1,False
2097,Dominic Davis,bdennis@example.org,Premium,19.99,2025-02-05,2025-09-04,0,526,0,False
2032,Candace Stuart,seth25@example.com,Premium,19.99,2025-03-24,2026-05-08,2,479,0,False
1587,Patricia Lambert,edward41@example.org,Basic,9.99,2026-05-16,2026-06-19,3,61,0,False
1750,Walter Hansen,jorgegordon@example.com,Basic,9.99,2026-03-21,2026-04-05,4,117,1,False
1657,Kelly Silva,iford@example.net,Pro,39.99,2025-04-24,2026-04-12,2,448,1,False
1234,Sean Cook,lewisjames@example.net,Premium,19.99,2024-10-05,2026-07-15,0,649,0,False
1732,Emily Coleman,sylviasuarez@example.org,Premium,19.99,2025-03-26,2026-03-02,2,477,1,False
2686,Dr. Jose Gray DDS,rossjohn@example.net,Basic,9.99,2024-08-29,2025-12-19,1,686,0,False
2156,Gregory Jenkins,nramirez@example.org,Premium,19.99,2026-02-23,2026-05-08,2,143,0,False
2521,Jamie Estes PhD,wellsamy@example.org,Pro,39.99,2025-01-02,2026-04-12,0,560,1,False
2474,Jaclyn Waller,smithmitchell@example.org,Pro,39.99,2024-12-08,,0,585,1,True
2681,Glenn Ward,alyssa66@example.net,Pro,39.99,2024-10-09,2025-07-02,1,645,1,False
1934,Daniel Frazier,carolynthomas@example.net,Basic,9.99,2026-03-01,,2,137,1,True
2209,Angela Wagner,vsmith@example.net,Basic,9.99,2025-09-11,2025-10-27,2,308,1,False
2065,Heather Allen,kennethnichols@example.org,Basic,9.99,2025-12-05,2026-06-02,1,223,0,False
1108,Regina Mcdonald,taylortammy@example.net,Premium,19.99,2025-12-03,2026-07-11,3,225,0,False
2726,George Bradshaw,kingjames@example.com,Premium,19.99,2025-04-20,2025-06-26,2,452,1,False
1568,Diana Fuller,brandonhernandez@example.net,Pro,39.99,2025-03-16,2025-05-25,0,487,1,False
2167,Bethany Mccoy,monicadouglas@example.org,Pro,39.99,2024-10-03,2024-10-28,1,651,1,False
2174,Courtney Gordon,hryan@example.net,Premium,19.99,2026-01-24,2026-05-09,1,173,0,False
1890,Taylor Foster,nmartinez@example.org,Basic,9.99,2025-03-21,2025-06-12,4,482,1,False
1947,Arthur Stout,richardhaynes@example.com,Pro,39.99,2025-08-08,2026-02-07,1,342,0,False
2048,Erica Downs,alexis72@example.com,Pro,39.99,2026-03-12,2026-03-26,1,126,0,False
2732,Amber Richardson,joseph77@example.com,Premium,19.99,2025-09-07,2026-01-06,0,312,0,False
2422,Philip Foster,stephaniepeters@example.com,Pro,39.99,2024-12-02,2025-10-04,0,591,1,False
2693,Nicholas Anderson,nunezmatthew@example.com,Pro,39.99,2025-11-07,2025-11-21,0,251,0,False
1884,John Ramirez,georgesmith@example.org,Basic,9.99,2024-11-16,2025-01-30,1,607,1,False
2730,Tony Brooks,salazarjoshua@example.com,Pro,39.99,2025-09-28,2025-10-19,2,291,1,False
1850,Brian Roberts,crystaldurham@example.com,Pro,39.99,2024-08-14,2024-09-03,3,701,1,False
1734,Juan Parker,rebecca18@example.org,Pro,39.99,2026-03-07,2026-04-26,0,131,1,False
1717,Rhonda Garcia,matthewshaw@example.net,Pro,39.99,2025-03-09,2026-01-06,2,494,0,False
1454,Linda Elliott,johnsjessica@example.com,Basic,9.99,2026-05-09,2026-05-23,0,68,1,False
1264,Matthew Espinoza,mjones@example.com,Basic,9.99,2025-08-26,2026-02-15,0,324,0,False
1075,Jennifer Carlson,kimberlyjames@example.com,Premium,19.99,2025-02-08,2025-12-12,2,523,0,False
2877,Jaclyn Lindsey,ologan@example.org,Pro,39.99,2026-01-05,2026-03-10,2,192,0,False
1444,Mrs. Patricia Diaz MD,dennis88@example.org,Basic,9.99,2025-04-18,2025-12-01,0,454,1,False
1395,Grant Wilson,rrivers@example.com,Pro,39.99,2025-11-09,2026-03-08,1,249,1,False
1176,Chad Jones,rachelwallace@example.org,Pro,39.99,2026-02-02,2026-07-10,1,164,0,False
2042,Ashley Gibson,stacythomas@example.org,Basic,9.99,2025-02-24,2025-03-11,1,507,1,False
2920,William Tran,juareztina@example.net,Pro,39.99,2025-03-29,2025-06-02,1,474,1,False
2449,William Simpson,xfrey@example.com,Pro,39.99,2024-11-26,2025-05-12,1,597,1,False
2563,Gregory Adams,timothy23@example.net,Pro,39.99,2025-10-09,2026-03-25,1,280,0,False
2427,Ryan Guzman,angela28@example.com,Premium,19.99,2024-08-23,2025-12-09,3,692,1,False
1595,Rebecca Patel,pgarza@example.net,Pro,39.99,2025-01-01,2025-03-31,1,561,1,False
